"i","N","p_hat"
2823,1,6.69433659124381e-05
2824,2,0.000133886731824876
2825,1,6.69433659124381e-05
2826,2,0.000133886731824876
2827,1,6.69433659124381e-05
2828,1,6.69433659124381e-05
2829,5,0.00033471682956219
2830,2,0.000133886731824876
2831,1,6.69433659124381e-05
2832,1,6.69433659124381e-05
2833,1,6.69433659124381e-05
2834,1,6.69433659124381e-05
2835,1,6.69433659124381e-05
2836,4,0.000267773463649752
2838,2,0.000133886731824876
2839,2,0.000133886731824876
2840,1,6.69433659124381e-05
2841,6,0.000401660195474628
2842,3,0.000200830097737314
2843,2,0.000133886731824876
2844,1,6.69433659124381e-05
2845,1,6.69433659124381e-05
2846,2,0.000133886731824876
2847,1,6.69433659124381e-05
2848,1,6.69433659124381e-05
2849,2,0.000133886731824876
2850,1,6.69433659124381e-05
2851,1,6.69433659124381e-05
2852,3,0.000200830097737314
2853,1,6.69433659124381e-05
2854,1,6.69433659124381e-05
2855,2,0.000133886731824876
2856,3,0.000200830097737314
2858,1,6.69433659124381e-05
2859,2,0.000133886731824876
2861,1,6.69433659124381e-05
2862,3,0.000200830097737314
2863,2,0.000133886731824876
2864,4,0.000267773463649752
2865,1,6.69433659124381e-05
2866,2,0.000133886731824876
2867,2,0.000133886731824876
2871,1,6.69433659124381e-05
2872,2,0.000133886731824876
2873,1,6.69433659124381e-05
2874,4,0.000267773463649752
2875,2,0.000133886731824876
2876,2,0.000133886731824876
2877,6,0.000401660195474628
2878,1,6.69433659124381e-05
2879,1,6.69433659124381e-05
2880,1,6.69433659124381e-05
2882,1,6.69433659124381e-05
2885,3,0.000200830097737314
2886,2,0.000133886731824876
2888,6,0.000401660195474628
2889,1,6.69433659124381e-05
2890,3,0.000200830097737314
2892,1,6.69433659124381e-05
2893,2,0.000133886731824876
2896,2,0.000133886731824876
2898,3,0.000200830097737314
2899,2,0.000133886731824876
2900,2,0.000133886731824876
2904,1,6.69433659124381e-05
2905,4,0.000267773463649752
2906,4,0.000267773463649752
2907,1,6.69433659124381e-05
2908,5,0.00033471682956219
2909,1,6.69433659124381e-05
2910,1,6.69433659124381e-05
2913,1,6.69433659124381e-05
2914,3,0.000200830097737314
2915,2,0.000133886731824876
2916,1,6.69433659124381e-05
2917,2,0.000133886731824876
2919,3,0.000200830097737314
2920,1,6.69433659124381e-05
2921,1,6.69433659124381e-05
2924,3,0.000200830097737314
2925,1,6.69433659124381e-05
2927,3,0.000200830097737314
2928,2,0.000133886731824876
2929,2,0.000133886731824876
2930,2,0.000133886731824876
2931,3,0.000200830097737314
2932,2,0.000133886731824876
2933,2,0.000133886731824876
2934,4,0.000267773463649752
2936,1,6.69433659124381e-05
2937,3,0.000200830097737314
2938,1,6.69433659124381e-05
2939,1,6.69433659124381e-05
2940,1,6.69433659124381e-05
2941,1,6.69433659124381e-05
2942,1,6.69433659124381e-05
2943,1,6.69433659124381e-05
2944,1,6.69433659124381e-05
2945,1,6.69433659124381e-05
2946,2,0.000133886731824876
2947,4,0.000267773463649752
2949,3,0.000200830097737314
2950,1,6.69433659124381e-05
2952,2,0.000133886731824876
2953,2,0.000133886731824876
2954,2,0.000133886731824876
2955,2,0.000133886731824876
2956,1,6.69433659124381e-05
2957,1,6.69433659124381e-05
2958,2,0.000133886731824876
2959,1,6.69433659124381e-05
2961,1,6.69433659124381e-05
2962,2,0.000133886731824876
2963,2,0.000133886731824876
2964,1,6.69433659124381e-05
2965,2,0.000133886731824876
2966,1,6.69433659124381e-05
2968,1,6.69433659124381e-05
2969,1,6.69433659124381e-05
2970,1,6.69433659124381e-05
2971,2,0.000133886731824876
2972,1,6.69433659124381e-05
2973,1,6.69433659124381e-05
2974,1,6.69433659124381e-05
2975,2,0.000133886731824876
2976,1,6.69433659124381e-05
2978,2,0.000133886731824876
2979,1,6.69433659124381e-05
2980,2,0.000133886731824876
2981,1,6.69433659124381e-05
2982,1,6.69433659124381e-05
2984,3,0.000200830097737314
2985,2,0.000133886731824876
2987,1,6.69433659124381e-05
2991,2,0.000133886731824876
2992,2,0.000133886731824876
2994,2,0.000133886731824876
2995,1,6.69433659124381e-05
2996,2,0.000133886731824876
2997,2,0.000133886731824876
2998,1,6.69433659124381e-05
2999,2,0.000133886731824876
3000,1,6.69433659124381e-05
3002,1,6.69433659124381e-05
3003,2,0.000133886731824876
3004,4,0.000267773463649752
3005,1,6.69433659124381e-05
3006,2,0.000133886731824876
3007,4,0.000267773463649752
3009,2,0.000133886731824876
3010,1,6.69433659124381e-05
3011,1,6.69433659124381e-05
3012,1,6.69433659124381e-05
3014,1,6.69433659124381e-05
3015,1,6.69433659124381e-05
3016,1,6.69433659124381e-05
3017,1,6.69433659124381e-05
3018,1,6.69433659124381e-05
3020,1,6.69433659124381e-05
3021,1,6.69433659124381e-05
3024,1,6.69433659124381e-05
3025,1,6.69433659124381e-05
3028,2,0.000133886731824876
3030,1,6.69433659124381e-05
3032,2,0.000133886731824876
3033,3,0.000200830097737314
3035,3,0.000200830097737314
3036,2,0.000133886731824876
3037,1,6.69433659124381e-05
3038,1,6.69433659124381e-05
3040,2,0.000133886731824876
3041,2,0.000133886731824876
3042,2,0.000133886731824876
3043,2,0.000133886731824876
3045,1,6.69433659124381e-05
3046,3,0.000200830097737314
3047,1,6.69433659124381e-05
3048,1,6.69433659124381e-05
3049,3,0.000200830097737314
3050,2,0.000133886731824876
3053,4,0.000267773463649752
3054,2,0.000133886731824876
3056,1,6.69433659124381e-05
3057,3,0.000200830097737314
3059,1,6.69433659124381e-05
3060,2,0.000133886731824876
3061,2,0.000133886731824876
3062,4,0.000267773463649752
3063,3,0.000200830097737314
3064,2,0.000133886731824876
3065,1,6.69433659124381e-05
3066,2,0.000133886731824876
3067,3,0.000200830097737314
3068,6,0.000401660195474628
3069,3,0.000200830097737314
3072,4,0.000267773463649752
3073,3,0.000200830097737314
3074,2,0.000133886731824876
3075,2,0.000133886731824876
3077,3,0.000200830097737314
3078,1,6.69433659124381e-05
3079,3,0.000200830097737314
3080,3,0.000200830097737314
3082,4,0.000267773463649752
3083,1,6.69433659124381e-05
3084,2,0.000133886731824876
3085,1,6.69433659124381e-05
3087,1,6.69433659124381e-05
3088,1,6.69433659124381e-05
3089,1,6.69433659124381e-05
3090,3,0.000200830097737314
3091,1,6.69433659124381e-05
3092,2,0.000133886731824876
3094,2,0.000133886731824876
3095,1,6.69433659124381e-05
3096,1,6.69433659124381e-05
3098,2,0.000133886731824876
3099,2,0.000133886731824876
3100,2,0.000133886731824876
3101,1,6.69433659124381e-05
3102,2,0.000133886731824876
3103,2,0.000133886731824876
3104,1,6.69433659124381e-05
3106,3,0.000200830097737314
3108,1,6.69433659124381e-05
3110,2,0.000133886731824876
3111,1,6.69433659124381e-05
3113,1,6.69433659124381e-05
3114,1,6.69433659124381e-05
3115,1,6.69433659124381e-05
3118,1,6.69433659124381e-05
3119,3,0.000200830097737314
3120,1,6.69433659124381e-05
3122,1,6.69433659124381e-05
3123,5,0.00033471682956219
3125,3,0.000200830097737314
3126,3,0.000200830097737314
3132,1,6.69433659124381e-05
3133,2,0.000133886731824876
3134,1,6.69433659124381e-05
3135,1,6.69433659124381e-05
3136,1,6.69433659124381e-05
3137,1,6.69433659124381e-05
3138,1,6.69433659124381e-05
3141,2,0.000133886731824876
3142,1,6.69433659124381e-05
3143,1,6.69433659124381e-05
3144,2,0.000133886731824876
3147,1,6.69433659124381e-05
3148,1,6.69433659124381e-05
3149,1,6.69433659124381e-05
3151,1,6.69433659124381e-05
3153,1,6.69433659124381e-05
3154,2,0.000133886731824876
3155,2,0.000133886731824876
3156,1,6.69433659124381e-05
3157,2,0.000133886731824876
3159,1,6.69433659124381e-05
3160,2,0.000133886731824876
3164,1,6.69433659124381e-05
3165,1,6.69433659124381e-05
3167,1,6.69433659124381e-05
3168,2,0.000133886731824876
3169,2,0.000133886731824876
3171,3,0.000200830097737314
3172,1,6.69433659124381e-05
3174,4,0.000267773463649752
3175,3,0.000200830097737314
3177,3,0.000200830097737314
3178,2,0.000133886731824876
3180,1,6.69433659124381e-05
3181,2,0.000133886731824876
3183,1,6.69433659124381e-05
3184,1,6.69433659124381e-05
3185,2,0.000133886731824876
3186,1,6.69433659124381e-05
3188,2,0.000133886731824876
3190,4,0.000267773463649752
3192,2,0.000133886731824876
3193,4,0.000267773463649752
3197,2,0.000133886731824876
3198,2,0.000133886731824876
3200,3,0.000200830097737314
3202,2,0.000133886731824876
3203,1,6.69433659124381e-05
3205,1,6.69433659124381e-05
3206,1,6.69433659124381e-05
3208,1,6.69433659124381e-05
3209,1,6.69433659124381e-05
3211,1,6.69433659124381e-05
3212,1,6.69433659124381e-05
3213,2,0.000133886731824876
3214,2,0.000133886731824876
3215,2,0.000133886731824876
3216,4,0.000267773463649752
3218,1,6.69433659124381e-05
3219,3,0.000200830097737314
3220,1,6.69433659124381e-05
3221,1,6.69433659124381e-05
3222,2,0.000133886731824876
3223,2,0.000133886731824876
3225,2,0.000133886731824876
3227,3,0.000200830097737314
3228,1,6.69433659124381e-05
3229,1,6.69433659124381e-05
3230,2,0.000133886731824876
3231,2,0.000133886731824876
3233,1,6.69433659124381e-05
3234,1,6.69433659124381e-05
3235,3,0.000200830097737314
3236,2,0.000133886731824876
3237,3,0.000200830097737314
3240,1,6.69433659124381e-05
3241,1,6.69433659124381e-05
3242,1,6.69433659124381e-05
3244,1,6.69433659124381e-05
3245,1,6.69433659124381e-05
3246,2,0.000133886731824876
3248,1,6.69433659124381e-05
3249,1,6.69433659124381e-05
3251,1,6.69433659124381e-05
3252,1,6.69433659124381e-05
3253,1,6.69433659124381e-05
3254,2,0.000133886731824876
3256,2,0.000133886731824876
3257,1,6.69433659124381e-05
3259,1,6.69433659124381e-05
3260,2,0.000133886731824876
3261,1,6.69433659124381e-05
3262,1,6.69433659124381e-05
3263,2,0.000133886731824876
3265,3,0.000200830097737314
3266,2,0.000133886731824876
3268,1,6.69433659124381e-05
3269,2,0.000133886731824876
3270,2,0.000133886731824876
3271,1,6.69433659124381e-05
3272,2,0.000133886731824876
3274,1,6.69433659124381e-05
3275,2,0.000133886731824876
3276,1,6.69433659124381e-05
3278,3,0.000200830097737314
3279,1,6.69433659124381e-05
3280,1,6.69433659124381e-05
3281,2,0.000133886731824876
3282,1,6.69433659124381e-05
3283,3,0.000200830097737314
3284,1,6.69433659124381e-05
3285,1,6.69433659124381e-05
3286,1,6.69433659124381e-05
3288,4,0.000267773463649752
3289,1,6.69433659124381e-05
3290,1,6.69433659124381e-05
3292,1,6.69433659124381e-05
3293,1,6.69433659124381e-05
3294,2,0.000133886731824876
3295,2,0.000133886731824876
3296,2,0.000133886731824876
3297,1,6.69433659124381e-05
3299,3,0.000200830097737314
3300,1,6.69433659124381e-05
3301,2,0.000133886731824876
3302,2,0.000133886731824876
3305,2,0.000133886731824876
3307,2,0.000133886731824876
3308,3,0.000200830097737314
3309,3,0.000200830097737314
3310,3,0.000200830097737314
3311,2,0.000133886731824876
3313,2,0.000133886731824876
3315,2,0.000133886731824876
3317,2,0.000133886731824876
3318,2,0.000133886731824876
3319,2,0.000133886731824876
3320,1,6.69433659124381e-05
3321,1,6.69433659124381e-05
3322,2,0.000133886731824876
3324,2,0.000133886731824876
3327,2,0.000133886731824876
3329,3,0.000200830097737314
3330,1,6.69433659124381e-05
3331,1,6.69433659124381e-05
3333,3,0.000200830097737314
3334,3,0.000200830097737314
3335,1,6.69433659124381e-05
3337,1,6.69433659124381e-05
3338,3,0.000200830097737314
3341,2,0.000133886731824876
3343,1,6.69433659124381e-05
3344,1,6.69433659124381e-05
3345,2,0.000133886731824876
3346,3,0.000200830097737314
3347,1,6.69433659124381e-05
3348,3,0.000200830097737314
3349,1,6.69433659124381e-05
3350,1,6.69433659124381e-05
3352,1,6.69433659124381e-05
3353,5,0.00033471682956219
3354,1,6.69433659124381e-05
3355,1,6.69433659124381e-05
3356,1,6.69433659124381e-05
3357,1,6.69433659124381e-05
3358,1,6.69433659124381e-05
3360,1,6.69433659124381e-05
3362,1,6.69433659124381e-05
3363,3,0.000200830097737314
3364,3,0.000200830097737314
3365,1,6.69433659124381e-05
3366,1,6.69433659124381e-05
3367,2,0.000133886731824876
3369,2,0.000133886731824876
3371,1,6.69433659124381e-05
3372,2,0.000133886731824876
3373,4,0.000267773463649752
3376,3,0.000200830097737314
3378,3,0.000200830097737314
3380,3,0.000200830097737314
3381,5,0.00033471682956219
3382,2,0.000133886731824876
3383,2,0.000133886731824876
3384,1,6.69433659124381e-05
3386,1,6.69433659124381e-05
3387,1,6.69433659124381e-05
3389,1,6.69433659124381e-05
3390,2,0.000133886731824876
3392,2,0.000133886731824876
3393,1,6.69433659124381e-05
3394,3,0.000200830097737314
3395,2,0.000133886731824876
3397,3,0.000200830097737314
3398,3,0.000200830097737314
3399,1,6.69433659124381e-05
3400,2,0.000133886731824876
3402,2,0.000133886731824876
3404,6,0.000401660195474628
3405,4,0.000267773463649752
3406,2,0.000133886731824876
3407,1,6.69433659124381e-05
3408,1,6.69433659124381e-05
3409,1,6.69433659124381e-05
3410,5,0.00033471682956219
3411,1,6.69433659124381e-05
3412,1,6.69433659124381e-05
3414,1,6.69433659124381e-05
3416,3,0.000200830097737314
3419,1,6.69433659124381e-05
3421,1,6.69433659124381e-05
3423,2,0.000133886731824876
3424,2,0.000133886731824876
3425,1,6.69433659124381e-05
3426,2,0.000133886731824876
3427,2,0.000133886731824876
3431,1,6.69433659124381e-05
3432,3,0.000200830097737314
3433,2,0.000133886731824876
3434,1,6.69433659124381e-05
3436,1,6.69433659124381e-05
3437,2,0.000133886731824876
3438,1,6.69433659124381e-05
3439,1,6.69433659124381e-05
3440,1,6.69433659124381e-05
3441,1,6.69433659124381e-05
3442,1,6.69433659124381e-05
3443,1,6.69433659124381e-05
3444,2,0.000133886731824876
3445,1,6.69433659124381e-05
3447,1,6.69433659124381e-05
3448,1,6.69433659124381e-05
3449,1,6.69433659124381e-05
3450,2,0.000133886731824876
3452,2,0.000133886731824876
3455,2,0.000133886731824876
3456,1,6.69433659124381e-05
3458,1,6.69433659124381e-05
3459,3,0.000200830097737314
3461,2,0.000133886731824876
3462,2,0.000133886731824876
3464,3,0.000200830097737314
3465,2,0.000133886731824876
3467,1,6.69433659124381e-05
3468,1,6.69433659124381e-05
3469,1,6.69433659124381e-05
3470,1,6.69433659124381e-05
3472,1,6.69433659124381e-05
3473,1,6.69433659124381e-05
3474,2,0.000133886731824876
3475,1,6.69433659124381e-05
3477,2,0.000133886731824876
3478,2,0.000133886731824876
3479,2,0.000133886731824876
3480,1,6.69433659124381e-05
3486,1,6.69433659124381e-05
3487,1,6.69433659124381e-05
3488,2,0.000133886731824876
3489,1,6.69433659124381e-05
3491,1,6.69433659124381e-05
3492,1,6.69433659124381e-05
3493,1,6.69433659124381e-05
3494,1,6.69433659124381e-05
3495,1,6.69433659124381e-05
3496,1,6.69433659124381e-05
3497,2,0.000133886731824876
3498,3,0.000200830097737314
3499,2,0.000133886731824876
3501,1,6.69433659124381e-05
3503,3,0.000200830097737314
3504,3,0.000200830097737314
3505,3,0.000200830097737314
3506,2,0.000133886731824876
3508,1,6.69433659124381e-05
3509,4,0.000267773463649752
3510,3,0.000200830097737314
3511,2,0.000133886731824876
3513,1,6.69433659124381e-05
3514,1,6.69433659124381e-05
3515,2,0.000133886731824876
3516,1,6.69433659124381e-05
3517,2,0.000133886731824876
3519,1,6.69433659124381e-05
3521,3,0.000200830097737314
3522,2,0.000133886731824876
3523,1,6.69433659124381e-05
3525,1,6.69433659124381e-05
3526,3,0.000200830097737314
3528,3,0.000200830097737314
3529,1,6.69433659124381e-05
3533,2,0.000133886731824876
3534,4,0.000267773463649752
3535,1,6.69433659124381e-05
3537,1,6.69433659124381e-05
3538,2,0.000133886731824876
3539,1,6.69433659124381e-05
3540,1,6.69433659124381e-05
3541,2,0.000133886731824876
3542,1,6.69433659124381e-05
3544,2,0.000133886731824876
3545,1,6.69433659124381e-05
3550,1,6.69433659124381e-05
3554,1,6.69433659124381e-05
3555,2,0.000133886731824876
3557,1,6.69433659124381e-05
3560,2,0.000133886731824876
3561,2,0.000133886731824876
3562,2,0.000133886731824876
3563,3,0.000200830097737314
3565,1,6.69433659124381e-05
3568,2,0.000133886731824876
3569,3,0.000200830097737314
3571,2,0.000133886731824876
3572,4,0.000267773463649752
3573,3,0.000200830097737314
3574,2,0.000133886731824876
3575,3,0.000200830097737314
3576,1,6.69433659124381e-05
3580,1,6.69433659124381e-05
3582,1,6.69433659124381e-05
3584,3,0.000200830097737314
3586,2,0.000133886731824876
3587,1,6.69433659124381e-05
3588,3,0.000200830097737314
3589,3,0.000200830097737314
3590,2,0.000133886731824876
3591,2,0.000133886731824876
3592,2,0.000133886731824876
3593,1,6.69433659124381e-05
3594,4,0.000267773463649752
3595,3,0.000200830097737314
3597,3,0.000200830097737314
3599,1,6.69433659124381e-05
3600,4,0.000267773463649752
3602,1,6.69433659124381e-05
3603,3,0.000200830097737314
3604,3,0.000200830097737314
3606,4,0.000267773463649752
3608,2,0.000133886731824876
3609,1,6.69433659124381e-05
3610,1,6.69433659124381e-05
3611,2,0.000133886731824876
3613,1,6.69433659124381e-05
3614,2,0.000133886731824876
3616,1,6.69433659124381e-05
3617,3,0.000200830097737314
3618,1,6.69433659124381e-05
3619,2,0.000133886731824876
3621,3,0.000200830097737314
3622,1,6.69433659124381e-05
3623,1,6.69433659124381e-05
3625,2,0.000133886731824876
3626,2,0.000133886731824876
3627,3,0.000200830097737314
3628,1,6.69433659124381e-05
3629,1,6.69433659124381e-05
3630,3,0.000200830097737314
3631,2,0.000133886731824876
3632,1,6.69433659124381e-05
3633,1,6.69433659124381e-05
3634,3,0.000200830097737314
3638,1,6.69433659124381e-05
3640,2,0.000133886731824876
3641,1,6.69433659124381e-05
3644,2,0.000133886731824876
3645,2,0.000133886731824876
3648,2,0.000133886731824876
3649,1,6.69433659124381e-05
3650,1,6.69433659124381e-05
3651,2,0.000133886731824876
3652,1,6.69433659124381e-05
3653,1,6.69433659124381e-05
3654,2,0.000133886731824876
3655,1,6.69433659124381e-05
3657,1,6.69433659124381e-05
3658,2,0.000133886731824876
3659,1,6.69433659124381e-05
3661,1,6.69433659124381e-05
3664,2,0.000133886731824876
3665,2,0.000133886731824876
3667,2,0.000133886731824876
3670,1,6.69433659124381e-05
3672,3,0.000200830097737314
3673,1,6.69433659124381e-05
3674,2,0.000133886731824876
3675,4,0.000267773463649752
3676,2,0.000133886731824876
3678,1,6.69433659124381e-05
3680,5,0.00033471682956219
3681,2,0.000133886731824876
3683,2,0.000133886731824876
3684,2,0.000133886731824876
3685,3,0.000200830097737314
3689,2,0.000133886731824876
3690,2,0.000133886731824876
3691,2,0.000133886731824876
3693,1,6.69433659124381e-05
3694,1,6.69433659124381e-05
3696,2,0.000133886731824876
3697,2,0.000133886731824876
3698,1,6.69433659124381e-05
3700,1,6.69433659124381e-05
3701,1,6.69433659124381e-05
3702,1,6.69433659124381e-05
3703,2,0.000133886731824876
3705,2,0.000133886731824876
3706,2,0.000133886731824876
3707,3,0.000200830097737314
3708,1,6.69433659124381e-05
3709,2,0.000133886731824876
3711,1,6.69433659124381e-05
3712,3,0.000200830097737314
3713,1,6.69433659124381e-05
3714,2,0.000133886731824876
